,strategy,decks,penetration,seventeen,BJ_payout,-1_count_bet,-1_count_spot,0_count_bet,0_count_spot,1_count_bet,1_count_spot,2_count_bet,2_count_spot,3_count_bet,3_count_spot,4_count_bet,4_count_spot,5_count_bet,5_count_spot,6_count_bet,6_count_spot,probability_of_winning,expected_value,prob_of_winning_on_pos_count,expected_value_on_pos_count,fifth_percentile_loss
418,counter,4,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525015,0.001264999999999991,0.5328176576062594,0.02441063205509596,-919.8049999999854
419,counter,4,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525015,0.001264999999999991,0.5328176576062594,0.02441063205509596,-919.8049999999854
420,counter,4,2.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525578,-0.0006816000000000068,0.5312566258586386,0.015752770153502075,-1090.50500000015
421,counter,4,2.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525578,-0.0006816000000000068,0.5312566258586386,0.015752770153502075,-1090.50500000015
422,counter,4,2.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.524632,-0.0006374000000000069,0.5311165548130862,0.0200362376610764,-931.3049999999735
423,counter,4,2.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.524632,-0.0006374000000000069,0.5311165548130862,0.0200362376610764,-931.3049999999735
424,counter,6,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.528265,0.0179247,0.5361352745328227,0.057121927984449865,-680.6049999997776
425,counter,6,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.528265,0.0179247,0.5361352745328227,0.057121927984449865,-680.6049999997776
426,counter,6,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527513,0.0146082,0.5356102567562033,0.05099707755208246,-858.8049999994819
427,counter,6,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527513,0.0146082,0.5356102567562033,0.05099707755208246,-858.8049999994819
428,counter,6,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527133,0.008981899999999998,0.5343349311642381,0.037594104029097776,-728.6000000001343
429,counter,6,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.527133,0.008981899999999998,0.5343349311642381,0.037594104029097776,-728.6000000001343
430,counter,6,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.526309,0.006997199999999993,0.5335831600988569,0.03512792506203723,-1191.4000000001452
431,counter,6,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.526309,0.006997199999999993,0.5335831600988569,0.03512792506203723,-1191.4000000001452
432,counter,6,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.52638,0.003126099999999995,0.533078267237828,0.025114497034250827,-824.4999999999322
433,counter,6,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.52638,0.003126099999999995,0.533078267237828,0.025114497034250827,-824.4999999999322
434,counter,6,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525549,0.0040032999999999935,0.5322633651737756,0.0299114286176076,-775.8050000002784
435,counter,6,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525549,0.0040032999999999935,0.5322633651737756,0.0299114286176076,-775.8050000002784
436,counter,6,2.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525911,0.0014891999999999946,0.5327736677840712,0.023150502832042535,-840.2000000000556
437,counter,6,2.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525911,0.0014891999999999946,0.5327736677840712,0.023150502832042535,-840.2000000000556
438,counter,6,2.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525036,0.0004883999999999939,0.5322248632748602,0.02315222017307418,-842.4999999999353
439,counter,6,2.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,5,1,6,1,8,1,0.525036,0.0004883999999999939,0.5322248632748602,0.02315222017307418,-842.4999999999353
440,counter,2,0.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.550823,0.21138400000000007,0.5842717926260956,0.4698252929757712,-1777.7249999987648
441,counter,2,0.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.550823,0.21138400000000007,0.5842717926260956,0.4698252929757712,-1777.7249999987648
442,counter,2,0.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.549536,0.20517889999999997,0.5828357932413021,0.45810200171332527,-1801.1999999997693
443,counter,2,0.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.549536,0.20517889999999997,0.5828357932413021,0.45810200171332527,-1801.1999999997693
444,counter,2,1.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.545372,0.08483389999999999,0.5808137374388346,0.23183409256867546,-2077.799999999713
445,counter,2,1.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.545372,0.08483389999999999,0.5808137374388346,0.23183409256867546,-2077.799999999713
446,counter,2,1.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.543895,0.065305,0.5787110612528954,0.18244367579695236,-3160.6250000013342
447,counter,2,1.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.543895,0.065305,0.5787110612528954,0.18244367579695236,-3160.6250000013342
448,counter,2,1.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.53657,0.023033,0.5779019798434543,0.11354939376886478,-1329.9999999994507
449,counter,2,1.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.53657,0.023033,0.5779019798434543,0.11354939376886478,-1329.9999999994507
450,counter,2,1.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.535372,0.018587100000000013,0.5764721397394774,0.1001374082172666,-1696.299999999108
451,counter,2,1.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.535372,0.018587100000000013,0.5764721397394774,0.1001374082172666,-1696.299999999108
452,counter,4,0.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.54444,0.10608290000000006,0.5810097593995492,0.29288702386293775,-2798.2100000015616
453,counter,4,0.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.54444,0.10608290000000006,0.5810097593995492,0.29288702386293775,-2798.2100000015616
454,counter,4,0.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.543929,0.1261293,0.5802066029900332,0.34542903862126245,-2344.205000001304
455,counter,4,0.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.543929,0.1261293,0.5802066029900332,0.34542903862126245,-2344.205000001304
456,counter,4,1.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.543114,0.0783807,0.5809419306563025,0.23754962893471593,-2170.000000000145
457,counter,4,1.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.543114,0.0783807,0.5809419306563025,0.23754962893471593,-2170.000000000145
458,counter,4,1.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.542485,0.07422209999999997,0.5800572585713288,0.22670455973744844,-3215.910000001687
459,counter,4,1.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.542485,0.07422209999999997,0.5800572585713288,0.22670455973744844,-3215.910000001687
460,counter,4,1.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.540417,0.0458288,0.5796321009466885,0.16785707572881228,-2816.804999999387
461,counter,4,1.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.540417,0.0458288,0.5796321009466885,0.16785707572881228,-2816.804999999387
462,counter,4,1.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.539286,0.04832240000000002,0.5784997320614347,0.17826845877349942,-2856.999999999597
463,counter,4,1.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.539286,0.04832240000000002,0.5784997320614347,0.17826845877349942,-2856.999999999597
464,counter,4,2.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.53715,0.013360300000000006,0.5785830088444335,0.0798029182287972,-2807.0100000001116
465,counter,4,2.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.53715,0.013360300000000006,0.5785830088444335,0.0798029182287972,-2807.0100000001116
466,counter,4,2.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.535698,0.011931100000000007,0.5768640188452242,0.07909249551089124,-2940.625000000222
467,counter,4,2.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.535698,0.011931100000000007,0.5768640188452242,0.07909249551089124,-2940.625000000222
468,counter,6,0.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.541609,0.08050620000000004,0.5818716165813353,0.2671911371282546,-2171.8050000003896
469,counter,6,0.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.541609,0.08050620000000004,0.5818716165813353,0.2671911371282546,-2171.8050000003896
470,counter,6,0.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.540622,0.0887708,0.5802443582521155,0.29315970878591807,-2299.0100000029097
471,counter,6,0.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.540622,0.0887708,0.5802443582521155,0.29315970878591807,-2299.0100000029097
472,counter,6,1.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.541051,0.07995080000000004,0.5815950029511374,0.2754026645456353,-2062.1050000022274
473,counter,6,1.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.541051,0.07995080000000004,0.5815950029511374,0.2754026645456353,-2062.1050000022274
474,counter,6,1.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.539936,0.0707134,0.5794812519935448,0.24702270983145264,-2227.504999999699
475,counter,6,1.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.539936,0.0707134,0.5794812519935448,0.24702270983145264,-2227.504999999699
476,counter,6,1.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.539176,0.0455139,0.5794017832246305,0.1781622992852139,-2278.7999999999233
477,counter,6,1.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.539176,0.0455139,0.5794017832246305,0.1781622992852139,-2278.7999999999233
478,counter,6,1.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.537576,0.0476994,0.5778422419927614,0.1926211172511006,-2089.919999999299
479,counter,6,1.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.537576,0.0476994,0.5778422419927614,0.1926211172511006,-2089.919999999299
480,counter,6,2.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.537663,0.030820100000000007,0.5792393085157186,0.140564457472835,-2337.1149999995596
481,counter,6,2.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.537663,0.030820100000000007,0.5792393085157186,0.140564457472835,-2337.1149999995596
482,counter,6,2.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.536564,0.023106200000000004,0.577750932644009,0.11644904973122222,-2597.319999999132
483,counter,6,2.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,18,2,0.536564,0.023106200000000004,0.577750932644009,0.11644904973122222,-2597.319999999132
484,counter,2,0.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.532337,0.10597349999999997,0.5405006725621037,0.20503366578373258,-1562.9050000000907
485,counter,2,0.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.532337,0.10597349999999997,0.5405006725621037,0.20503366578373258,-1562.9050000000907
486,counter,2,0.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.531101,0.10521950000000004,0.5400659092880062,0.20694743470342708,-1802.8150000007172
487,counter,2,0.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.531101,0.10521950000000004,0.5400659092880062,0.20694743470342708,-1802.8150000007172
488,counter,2,1.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.529,0.04908510000000002,0.5365692063949301,0.11833878062021513,-2723.5050000029682
489,counter,2,1.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.529,0.04908510000000002,0.5365692063949301,0.11833878062021513,-2723.5050000029682
490,counter,2,1.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527906,0.04018720000000003,0.5354535697495987,0.10065017429638363,-3231.110000004178
491,counter,2,1.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527906,0.04018720000000003,0.5354535697495987,0.10065017429638363,-3231.110000004178
492,counter,2,1.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525582,0.01562659999999999,0.5315114614988086,0.07199169451383702,-1920.499999998555
493,counter,2,1.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525582,0.01562659999999999,0.5315114614988086,0.07199169451383702,-1920.499999998555
494,counter,2,1.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.524055,0.009544299999999995,0.5301383898292855,0.057655093294082,-1886.2000000001299
495,counter,2,1.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.524055,0.009544299999999995,0.5301383898292855,0.057655093294082,-1886.2000000001299
496,counter,4,0.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.529298,0.0766509,0.5370994741671448,0.17435194914871807,-1429.5999999998808
497,counter,4,0.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.529298,0.0766509,0.5370994741671448,0.17435194914871807,-1429.5999999998808
498,counter,4,0.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.528166,0.06925199999999998,0.5368292672434191,0.16275430090642756,-1691.8000000039756
499,counter,4,0.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.528166,0.06925199999999998,0.5368292672434191,0.16275430090642756,-1691.8000000039756
500,counter,4,1.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527747,0.04798640000000003,0.535655881121904,0.12392451414730762,-1568.300000000001
501,counter,4,1.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527747,0.04798640000000003,0.535655881121904,0.12392451414730762,-1568.300000000001
502,counter,4,1.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.526457,0.03764440000000002,0.5347886493576531,0.10376953205336205,-1740.109999999458
503,counter,4,1.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.526457,0.03764440000000002,0.5347886493576531,0.10376953205336205,-1740.109999999458
504,counter,4,1.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.526559,0.019777900000000005,0.5335338797077753,0.06656605443232066,-1889.4249999995816
505,counter,4,1.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.526559,0.019777900000000005,0.5335338797077753,0.06656605443232066,-1889.4249999995816
506,counter,4,1.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525015,0.014480800000000004,0.5328176576062594,0.058070826032030606,-1779.504999999925
507,counter,4,1.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525015,0.014480800000000004,0.5328176576062594,0.058070826032030606,-1779.504999999925
508,counter,4,2.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525578,0.006144099999999998,0.5312566258586386,0.03557792009759072,-2004.4049999999995
509,counter,4,2.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525578,0.006144099999999998,0.5312566258586386,0.03557792009759072,-2004.4049999999995
510,counter,4,2.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.524632,0.0077310999999999986,0.5311165548130862,0.044296626998507,-1775.0999999999874
511,counter,4,2.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.524632,0.0077310999999999986,0.5311165548130862,0.044296626998507,-1775.0999999999874
512,counter,6,0.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.528265,0.04827730000000001,0.5361352745328227,0.1301396720617386,-1496.9099999998161
513,counter,6,0.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.528265,0.04827730000000001,0.5361352745328227,0.1301396720617386,-1496.9099999998161
514,counter,6,0.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527513,0.041619399999999994,0.5356102567562033,0.11607442725562145,-1819.5299999999452
515,counter,6,0.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527513,0.041619399999999994,0.5356102567562033,0.11607442725562145,-1819.5299999999452
516,counter,6,1.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527133,0.028452600000000012,0.5343349311642381,0.08653624277645532,-1409.3999999997977
517,counter,6,1.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.527133,0.028452600000000012,0.5343349311642381,0.08653624277645532,-1409.3999999997977
518,counter,6,1.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.526309,0.024641700000000013,0.5335831600988569,0.07953425512530767,-2810.2999999997337
519,counter,6,1.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.526309,0.024641700000000013,0.5335831600988569,0.07953425512530767,-2810.2999999997337
520,counter,6,1.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.52638,0.015484799999999998,0.533078267237828,0.05838985264144185,-1700.0049999994203
521,counter,6,1.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.52638,0.015484799999999998,0.533078267237828,0.05838985264144185,-1700.0049999994203
522,counter,6,1.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525549,0.017974300000000002,0.5322633651737756,0.06754618480386611,-1655.69999999999
523,counter,6,1.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525549,0.017974300000000002,0.5322633651737756,0.06754618480386611,-1655.69999999999
524,counter,6,2.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525911,0.0142547,0.5327736677840712,0.06004074673448155,-1509.6049999988504
525,counter,6,2.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525911,0.0142547,0.5327736677840712,0.06004074673448155,-1509.6049999988504
526,counter,6,2.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525036,0.012225300000000003,0.5322248632748602,0.05713272399327158,-1623.3000000002098
527,counter,6,2.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,18,1,0.525036,0.012225300000000003,0.5322248632748602,0.05713272399327158,-1623.3000000002098
528,counter,2,0.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.538656,0.2329344000000001,0.5552419371453765,0.48539435569272354,-3233.5999999987735
529,counter,2,0.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.538656,0.2329344000000001,0.5552419371453765,0.48539435569272354,-3233.5999999987735
530,counter,2,0.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.537336,0.23084,0.5543869480389713,0.48417888553987254,-2878.409999998708
531,counter,2,0.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.537336,0.23084,0.5543869480389713,0.48417888553987254,-2878.409999998708
532,counter,2,1.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.533195,0.10152660000000005,0.5459752200428784,0.24854577772278533,-3429.4000000007068
533,counter,2,1.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.533195,0.10152660000000005,0.5459752200428784,0.24854577772278533,-3429.4000000007068
534,counter,2,1.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.531561,0.10732380000000007,0.5451435640031401,0.2685976639626996,-3443.7999999999433
535,counter,2,1.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.531561,0.10732380000000007,0.5451435640031401,0.2685976639626996,-3443.7999999999433
536,counter,2,1.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.526695,0.027246600000000017,0.535602388271459,0.11550529084890045,-1910.7999999994477
537,counter,2,1.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.526695,0.027246600000000017,0.535602388271459,0.11550529084890045,-1910.7999999994477
538,counter,2,1.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.524699,0.01724600000000001,0.5334005815865415,0.08775084152690481,-2522.7999999987737
539,counter,2,1.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.524699,0.01724600000000001,0.5334005815865415,0.08775084152690481,-2522.7999999987737
540,counter,4,0.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.533002,0.12560359999999998,0.5470656804554751,0.3046731798796165,-3282.820000000552
541,counter,4,0.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.533002,0.12560359999999998,0.5470656804554751,0.3046731798796165,-3282.820000000552
542,counter,4,0.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.531606,0.10844979999999994,0.5458952811893988,0.2674659238349462,-3612.2199999998684
543,counter,4,0.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.531606,0.10844979999999994,0.5458952811893988,0.2674659238349462,-3612.2199999998684
544,counter,4,1.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.530901,0.09377940000000001,0.5437413308892364,0.24426331550906974,-2017.7999999999483
545,counter,4,1.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.530901,0.09377940000000001,0.5437413308892364,0.24426331550906974,-2017.7999999999483
546,counter,4,1.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.52994,0.074529,0.5428745265058585,0.19935673490216088,-2330.4100000000935
547,counter,4,1.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.52994,0.074529,0.5428745265058585,0.19935673490216088,-2330.4100000000935
548,counter,4,1.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.528467,0.034756400000000014,0.5385602013629487,0.1079294694139856,-3012.799999999996
549,counter,4,1.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.528467,0.034756400000000014,0.5385602013629487,0.1079294694139856,-3012.799999999996
550,counter,4,1.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.527216,0.01993120000000001,0.5377863435532101,0.07311551449232565,-4783.599999999313
551,counter,4,1.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.527216,0.01993120000000001,0.5377863435532101,0.07311551449232565,-4783.599999999313
552,counter,4,2.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.526362,0.012017800000000009,0.5344459532290164,0.05642024635006273,-3050.8100000000372
553,counter,4,2.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.526362,0.012017800000000009,0.5344459532290164,0.05642024635006273,-3050.8100000000372
554,counter,4,2.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.525268,0.004205000000000007,0.5343334718233109,0.037554869126971174,-3152.20000000004
555,counter,4,2.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.525268,0.004205000000000007,0.5343334718233109,0.037554869126971174,-3152.20000000004
556,counter,6,0.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.530429,0.08425859999999996,0.5424604756898953,0.23217612850773392,-3131.409999999941
557,counter,6,0.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.530429,0.08425859999999996,0.5424604756898953,0.23217612850773392,-3131.409999999941
558,counter,6,0.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.529258,0.07649520000000001,0.541526849995325,0.21585027582409586,-3458.2400000001185
559,counter,6,0.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.529258,0.07649520000000001,0.541526849995325,0.21585027582409586,-3458.2400000001185
560,counter,6,1.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.529562,0.08033900000000001,0.5407510259991117,0.22994044657046087,-2102.4000000007363
561,counter,6,1.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.529562,0.08033900000000001,0.5407510259991117,0.22994044657046087,-2102.4000000007363
562,counter,6,1.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.528183,0.05941639999999999,0.5400360566941959,0.1794825087529902,-3126.679999999899
